+----------------------+------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                            NAME                            |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd88bd5fmmqmokeq1pcl | fedora-37-v20230717                                        | fedora-37                                       | f2equ99qr60phtgb3jhi           | READY  |
| fd88brnm16k6mm8bl4s7 | debian-10-v20211110                                        | debian-10                                       | f2ef285vcjogmbhave69           | READY  |
| fd88cbpk4ts0lfe2t7i2 | centos-7-gpu-v20220117                                     | centos-7-gpu                                    | f2eom7c4msv58sj4tbiq           | READY  |
| fd88cgdnirrp00ujt772 | debian-12-v20231002                                        | debian-12                                       | f2e7d53fsoju12vtqtke           | READY  |
| fd88co61hq9q0qopg6q5 | alice-1539173194                                           | alice                                           | f2eh3mujt6g60nskavas           | READY  |
| fd88d018b9a937uli9bn | centos-7-v20211027a                                        | centos-7                                        | f2ep4qja95eli2187un7           | READY  |
| fd88d14a6790do254kj7 | centos-7-v20220620                                         | centos-7                                        | f2euv1kekdgvc0jrpaet           | READY  |
| fd88d5uqb7tsca84dol0 | nat-instance-ubuntu-18-04-lts-v20230619                    | nat-instance-ubuntu                             | f2e29fr5v738tjk95aut,          | READY  |
|                      |                                                            |                                                 | f2eeg46vj5mv308pieum           |        |
| fd88dfims33aq74lmc8j | pentestit-nwaf-api-lk-st-v20221124                         | pentestit-nwaf-api-lk-st                        | f2eet95mst8keqgnk0nq,          | READY  |
|                      |                                                            |                                                 | f2en2qqan063u407f37v           |        |
| fd88dhngn2in7h8057fv | ntcitrosa-rosachromeserver-v20230824                       | ntcitrosa-rosachromeserver                      | f2earn4f5t61raokrb8c           | READY  |
| fd88e16trhu456k2eur1 | centos-stream-8-v20220613                                  | centos-stream-8                                 | f2eb6deodanspeir0nmp           | READY  |
| fd88e70bjg58fms76imu | opensuse-15-3-v20230410                                    | opensuse-15-3                                   | f2et7ausgiqobl9q0434           | READY  |
| fd88e9eo161152ui8uji | ubuntu-16-04-lts-v20220711                                 | ubuntu-1604-lts                                 | f2enlb4nv2mv6drbsr9j           | READY  |
| fd88ff33cim1458b4c8c | pentestit-nwaf-mlc-v20220808h                              | pentestit-nwaf-mlc                              | f2eshh3kfjjsivhd0dv2,          | READY  |
|                      |                                                            |                                                 | f2en2qqan063u407f37v           |        |
| fd88g69ji18ca5tnd8e0 | debian-10-gpu-v20220404                                    | debian-10-gpu                                   | f2ecib47cn16l02q5ln7           | READY  |
| fd88h15tsusosc71g6ce | ubuntu-18-04-lts-vgpu-v20211206                            | ubuntu-1804-lts-vgpu                            | f2eoutkuco580a16ql21           | READY  |
| fd88hdpk2ic8nc7ecll0 | openvpn-access-server-v20231016                            | openvpn                                         | f2et5lfvbokjm4fmpbf7,          | READY  |
|                      |                                                            |                                                 | f2eog5es3in4kc9ocfo2           |        |
| fd88hpin4unnrbsj3jo7 | opensuse-15-4-v20230814                                    | opensuse-15-4                                   | f2eecilrf78ub3dgo4q3           | READY  |
| fd88hvfq20u7r1dv36h8 | ubuntu-16-04-lts-v20231120                                 | ubuntu-1604-lts                                 | f2emc2fkj4vr02qn3tmb           | READY  |
| fd88ingur3rq0a47c167 | ubuntu-18-04-lts-gpu-v20211020                             | ubuntu-1804-lts-gpu                             | f2e65es4h8sfgj34cr9c           | READY  |
| fd88j0eo8ugjg2kpvogd | lamp-v20211220                                             | lamp                                            | f2e97nsqbhfjdp8a4pib,          | READY  |
|                      |                                                            |                                                 | f2e6rprka8bi4qnv2pn8           |        |
| fd88j2q14f6nv5od8hp8 | wiseadvice-1c-1613474734                                   |                                                 | f2edn3j4vtssc2255mfs           | READY  |
